Page	Confinement Reason	Entry	Exit	Duration	Ethnic Origin	Correctional Facility	Duration_calc
17	Alleged or Breached Rule	2022-03-11	2022-03-12	1	CAU	Northeast NS Correctional Facility	1
17	Alleged or Breached Rule	2022-03-11	2022-03-17	6	IND	Northeast NS Correctional Facility	6
17	Alleged or Breached Rule	2022-03-11	2022-03-12	1	CAU	Northeast NS Correctional Facility	1
17	Alleged or Breached Rule	2022-03-20	2022-03-31	11	IND	Northeast NS Correctional Facility	11
17	Alleged or Breached Rule	2022-03-22	2022-03-31	9	CAU	Northeast NS Correctional Facility	9
17	Alleged or Breached Rule	2022-03-23	2022-03-31	8	CAU	Northeast NS Correctional Facility	8
17	Alleged or Breached Rule	2022-03-25	2022-03-29	4	CAU	Northeast NS Correctional Facility	4
17	Alleged or Breached Rule	2022-03-28	2022-03-29	1	IND	Northeast NS Correctional Facility	1
18	Alleged or Breached Rule	2022-03-30	2022-04-06	7	CAU	Northeast NS Correctional Facility	7
18	Alleged or Breached Rule	2022-04-07	2022-04-14	7	IND	Northeast NS Correctional Facility	7
18	Alleged or Breached Rule	2022-04-07	2022-04-10	3	CAU	Northeast NS Correctional Facility	3
18	Alleged or Breached Rule	2022-04-07	2022-04-14	7	CAU	Northeast NS Correctional Facility	7
18	Alleged or Breached Rule	2022-04-23	2022-04-28	5	CAU	Northeast NS Correctional Facility	5
18	Alleged or Breached Rule	2022-04-23	2022-04-28	5	CAU	Northeast NS Correctional Facility	5
18	Alleged or Breached Rule	2022-04-23	2022-04-26	3	CAU	Northeast NS Correctional Facility	3
18	Alleged or Breached Rule	2022-04-25	2022-04-27	2	CAU	Northeast NS Correctional Facility	2
18	Alleged or Breached Rule	2022-04-28	2022-05-13	15	CAU	Northeast NS Correctional Facility	15
18	Alleged or Breached Rule	2022-04-30	2022-05-04	4	CAU	Northeast NS Correctional Facility	4
18	Alleged or Breached Rule	2022-05-02	2022-05-12	10	CAU	Northeast NS Correctional Facility	10
18	Alleged or Breached Rule	2022-05-03	2022-05-05	2	CAU	Northeast NS Correctional Facility	2
18	Alleged or Breached Rule	2022-05-09	2022-05-16	7	CAU	Northeast NS Correctional Facility	7
18	Alleged or Breached Rule	2022-05-10	2022-05-20	10	IND	Northeast NS Correctional Facility	10
18	Alleged or Breached Rule	2022-05-14	2022-05-19	5	CAU	Northeast NS Correctional Facility	5
18	Alleged or Breached Rule	2022-05-15	2022-05-24	9	BLA	Northeast NS Correctional Facility	9
19	Alleged or Breached Rule	2022-05-20	2022-05-26	6	CAU	Northeast NS Correctional Facility	6
19	Alleged or Breached Rule	2022-05-24	2022-06-02	9	CAU	Northeast NS Correctional Facility	9
19	Alleged or Breached Rule	2022-05-27	2022-06-02	6	CAU	Northeast NS Correctional Facility	6
19	Alleged or Breached Rule	2022-05-27	2022-06-03	7	BLA	Northeast NS Correctional Facility	7
19	Alleged or Breached Rule	2022-06-06	2022-06-07	1	CAU	Northeast NS Correctional Facility	1
19	Alleged or Breached Rule	2022-06-07	2022-06-09	2	IND	Northeast NS Correctional Facility	2
19	Alleged or Breached Rule	2022-06-07	2022-06-08	1	BLA	Northeast NS Correctional Facility	1
19	Alleged or Breached Rule	2022-06-07	2022-06-21	14	IND	Northeast NS Correctional Facility	14
19	Alleged or Breached Rule	2022-06-10	2022-06-13	3	IND	Northeast NS Correctional Facility	3
19	Alleged or Breached Rule	2022-06-11	2022-06-24	13	CAU	Northeast NS Correctional Facility	13
19	Alleged or Breached Rule	2022-06-12	2022-06-15	3	CAU	Northeast NS Correctional Facility	3
19	Alleged or Breached Rule	2022-06-16	2022-06-20	4	BLA	Northeast NS Correctional Facility	4
19	Alleged or Breached Rule	2022-06-17	2022-06-20	3	CAU	Northeast NS Correctional Facility	3
19	Alleged or Breached Rule	2022-06-17	2022-06-20	3	CAU	Northeast NS Correctional Facility	3
19	Alleged or Breached Rule	2022-06-20	2022-06-21	1	CAU	Northeast NS Correctional Facility	1
19	Alleged or Breached Rule	2022-06-21	2022-06-24	3	CAU	Northeast NS Correctional Facility	3
20	Alleged or Breached Rule	2022-06-21	2022-06-28	7	IND	Northeast NS Correctional Facility	7
20	Alleged or Breached Rule	2022-06-22	2022-06-30	8	CAU	Northeast NS Correctional Facility	8
20	Alleged or Breached Rule	2022-06-23	2022-06-23	0	BLA	Northeast NS Correctional Facility	0
20	Alleged or Breached Rule	2022-06-23	2022-06-23	0	CAU	Northeast NS Correctional Facility	0
20	Alleged or Breached Rule	2022-06-24	2022-06-28	4	CAU	Northeast NS Correctional Facility	4
20	Alleged or Breached Rule	2022-06-28	2022-07-07	9	CAU	Northeast NS Correctional Facility	9
20	Alleged or Breached Rule	2022-06-28	2022-06-29	1	CAU	Northeast NS Correctional Facility	1
20	Alleged or Breached Rule	2022-06-28	2022-07-06	8	CAU	Northeast NS Correctional Facility	8
20	Alleged or Breached Rule	2022-06-30	2022-07-04	4	CAU	Northeast NS Correctional Facility	4
20	Alleged or Breached Rule	2022-07-01	2022-07-09	8	CAU	Northeast NS Correctional Facility	8
20	Alleged or Breached Rule	2022-07-06	2022-07-21	15	IND	Northeast NS Correctional Facility	15
20	Alleged or Breached Rule	2022-07-07	2022-07-07	0	IND	Northeast NS Correctional Facility	0
20	Alleged or Breached Rule	2022-07-08	2022-08-03	26	BLA	Northeast NS Correctional Facility	26
20	Alleged or Breached Rule	2022-07-09	2022-07-11	2	CAU	Northeast NS Correctional Facility	2
20	Alleged or Breached Rule	2022-07-09	2022-07-12	3	IND	Northeast NS Correctional Facility	3
20	Alleged or Breached Rule	2022-07-12	2022-07-21	9	CAU	Northeast NS Correctional Facility	9
21	Alleged or Breached Rule	2022-07-13	2022-07-21	8	CAU	Northeast NS Correctional Facility	8
21	Alleged or Breached Rule	2022-07-13	2022-07-14	1	IND	Northeast NS Correctional Facility	1
21	Alleged or Breached Rule	2022-07-13	2022-07-14	1	CAU	Northeast NS Correctional Facility	1
21	Alleged or Breached Rule	2022-07-17	2022-08-03	17	CAU	Northeast NS Correctional Facility	17
21	Alleged or Breached Rule	2022-07-19	2022-07-27	8	CAU	Northeast NS Correctional Facility	8
21	Alleged or Breached Rule	2022-07-21	2022-07-29	8	IND	Northeast NS Correctional Facility	8
21	Alleged or Breached Rule	2022-07-22	2022-07-26	4	CAU	Northeast NS Correctional Facility	4
21	Alleged or Breached Rule	2022-07-22	2022-07-29	7	CAU	Northeast NS Correctional Facility	7
21	Alleged or Breached Rule	2022-07-25	2022-07-27	2	CAU	Northeast NS Correctional Facility	2
21	Alleged or Breached Rule	2022-07-29	2022-08-11	13	CAU	Northeast NS Correctional Facility	13
21	Alleged or Breached Rule	2022-07-29	2022-08-09	11	CAU	Northeast NS Correctional Facility	11
21	Alleged or Breached Rule	2022-08-01	2022-08-11	10	CAU	Northeast NS Correctional Facility	10
21	Alleged or Breached Rule	2022-08-01	2022-08-09	8	CAU	Northeast NS Correctional Facility	8
21	Alleged or Breached Rule	2022-08-01	2022-08-04	3	CAU	Northeast NS Correctional Facility	3
21	Alleged or Breached Rule	2022-08-03	2022-08-11	8	IND	Northeast NS Correctional Facility	8
21	Alleged or Breached Rule	2022-08-04	2022-08-09	5	CAU	Northeast NS Correctional Facility	5
22	Alleged or Breached Rule	2022-08-07	2022-08-15	8	CAU	Northeast NS Correctional Facility	8
22	Alleged or Breached Rule	2022-08-09	2022-08-09	0	IND	Northeast NS Correctional Facility	0
22	Alleged or Breached Rule	2022-08-13	2022-08-16	3	IND	Northeast NS Correctional Facility	3
22	Alleged or Breached Rule	2022-08-13	2022-08-15	2	BLA	Northeast NS Correctional Facility	2
22	Alleged or Breached Rule	2022-08-13	2022-08-15	2	CAU	Northeast NS Correctional Facility	2
22	Alleged or Breached Rule	2022-08-13	2022-08-16	3	CAU	Northeast NS Correctional Facility	3
22	Alleged or Breached Rule	2022-08-13	2022-08-15	2	CAU	Northeast NS Correctional Facility	2
22	Alleged or Breached Rule	2022-08-13	2022-08-19	6	CAU	Northeast NS Correctional Facility	6
22	Alleged or Breached Rule	2022-08-13	2022-08-15	2	CAU	Northeast NS Correctional Facility	2
22	Alleged or Breached Rule	2022-08-13	2022-08-15	2	CAU	Northeast NS Correctional Facility	2
22	Alleged or Breached Rule	2022-08-13	2022-08-16	3	IND	Northeast NS Correctional Facility	3
22	Alleged or Breached Rule	2022-08-13	2022-08-15	2	IND	Northeast NS Correctional Facility	2
22	Alleged or Breached Rule	2022-08-13	2022-08-15	2	CAU	Northeast NS Correctional Facility	2
22	Alleged or Breached Rule	2022-08-13	2022-08-15	2	CAU	Northeast NS Correctional Facility	2
22	Alleged or Breached Rule	2022-08-15	2022-08-16	1	ANS	Northeast NS Correctional Facility	1
22	Alleged or Breached Rule	2022-08-15	2022-08-16	1	CAU	Northeast NS Correctional Facility	1
23	Alleged or Breached Rule	2022-08-16	2022-08-19	3	CAU	Northeast NS Correctional Facility	3
23	Alleged or Breached Rule	2022-08-16	2022-08-19	3	CAU	Northeast NS Correctional Facility	3
23	Alleged or Breached Rule	2022-08-17	2022-08-30	13	IND	Northeast NS Correctional Facility	13
23	Alleged or Breached Rule	2022-08-17	2022-08-22	5	CAU	Northeast NS Correctional Facility	5
23	Alleged or Breached Rule	2022-08-20	2022-08-23	3	CAU	Northeast NS Correctional Facility	3
23	Alleged or Breached Rule	2022-08-20	2022-08-20	0	CAU	Northeast NS Correctional Facility	0
23	Alleged or Breached Rule	2022-08-24	2022-09-06	13	CAU	Northeast NS Correctional Facility	13
23	Alleged or Breached Rule	2022-08-25	2022-08-26	1	BLA	Northeast NS Correctional Facility	1
23	Alleged or Breached Rule	2022-08-25	2022-09-06	12	CAU	Northeast NS Correctional Facility	12
23	Alleged or Breached Rule	2022-08-27	2022-08-31	4	IND	Northeast NS Correctional Facility	4
23	Alleged or Breached Rule	2022-08-28	2022-09-09	12	CAU	Northeast NS Correctional Facility	12
23	Alleged or Breached Rule	2022-08-30	2022-08-31	1	CAU	Northeast NS Correctional Facility	1
23	Alleged or Breached Rule	2022-08-30	2022-09-01	2	IND	Northeast NS Correctional Facility	2
23	Alleged or Breached Rule	2022-08-30	2022-09-07	8	IND	Northeast NS Correctional Facility	8
23	Alleged or Breached Rule	2022-09-01	2022-09-04	3	CAU	Northeast NS Correctional Facility	3
23	Alleged or Breached Rule	2022-09-01	2022-09-04	3	CAU	Northeast NS Correctional Facility	3
24	Alleged or Breached Rule	2022-09-02	2022-09-12	10	CAU	Northeast NS Correctional Facility	10
24	Alleged or Breached Rule	2022-09-02	2022-09-11	9	CAU	Northeast NS Correctional Facility	9
24	Alleged or Breached Rule	2022-09-04	2022-09-07	3	IND	Northeast NS Correctional Facility	3
24	Alleged or Breached Rule	2022-09-05	2022-09-14	9	CAU	Northeast NS Correctional Facility	9
24	Alleged or Breached Rule	2022-09-07	2022-09-14	7	CAU	Northeast NS Correctional Facility	7
24	Alleged or Breached Rule	2022-09-08	2022-09-09	1	IND	Northeast NS Correctional Facility	1
24	Alleged or Breached Rule	2022-09-09	2022-09-15	6	OTH	Northeast NS Correctional Facility	6
24	Alleged or Breached Rule	2022-09-12	2022-09-14	2	CAU	Northeast NS Correctional Facility	2
24	Alleged or Breached Rule	2022-09-12	2022-09-13	1	CAU	Northeast NS Correctional Facility	1
24	Alleged or Breached Rule	2022-09-13	2022-09-21	8	IND	Northeast NS Correctional Facility	8
24	Alleged or Breached Rule	2022-09-14	2022-09-27	13	CAU	Northeast NS Correctional Facility	13
24	Alleged or Breached Rule	2022-09-14	2022-09-14	0	CAU	Northeast NS Correctional Facility	0
24	Alleged or Breached Rule	2022-09-17	2022-09-26	9	CAU	Northeast NS Correctional Facility	9
24	Alleged or Breached Rule	2022-09-17	2022-09-26	9	CAU	Northeast NS Correctional Facility	9
24	Alleged or Breached Rule	2022-09-18	2022-09-27	9	IND	Northeast NS Correctional Facility	9
24	Alleged or Breached Rule	2022-09-19	2022-09-26	7	CAU	Northeast NS Correctional Facility	7
25	Alleged or Breached Rule	2022-09-21	2022-10-01	10	CAU	Northeast NS Correctional Facility	10
25	Alleged or Breached Rule	2022-09-22	2022-09-27	5	CAU	Northeast NS Correctional Facility	5
25	Alleged or Breached Rule	2022-09-22	2022-09-27	5	CAU	Northeast NS Correctional Facility	5
25	Alleged or Breached Rule	2022-09-23	2022-09-26	3	CAU	Northeast NS Correctional Facility	3
25	Alleged or Breached Rule	2022-09-23	2022-10-02	9	UNK	Northeast NS Correctional Facility	9
25	Alleged or Breached Rule	2022-09-26	2022-10-07	11	CAU	Northeast NS Correctional Facility	11
25	Alleged or Breached Rule	2022-09-28	2022-10-03	5	OTH	Northeast NS Correctional Facility	5
25	Alleged or Breached Rule	2022-09-28	2022-10-02	4	CAU	Northeast NS Correctional Facility	4
25	Alleged or Breached Rule	2022-09-29	2022-10-10	11	CAU	Northeast NS Correctional Facility	11
25	Alleged or Breached Rule	2022-09-29	2022-10-14	15	CAU	Northeast NS Correctional Facility	15
25	Alleged or Breached Rule	2022-10-01	2022-10-03	2	CAU	Northeast NS Correctional Facility	2
25	Alleged or Breached Rule	2022-10-01	2022-10-03	2	CAU	Northeast NS Correctional Facility	2
25	Alleged or Breached Rule	2022-10-01	2022-10-14	13	CAU	Northeast NS Correctional Facility	13
25	Alleged or Breached Rule	2022-10-03	2022-10-04	1	IND	Northeast NS Correctional Facility	1
25	Alleged or Breached Rule	2022-10-04	2022-10-04	0	IND	Northeast NS Correctional Facility	0
25	Alleged or Breached Rule	2022-10-04	2022-10-05	1	CAU	Northeast NS Correctional Facility	1
26	Alleged or Breached Rule	2022-10-04	2022-10-12	8	CAU	Northeast NS Correctional Facility	8
26	Alleged or Breached Rule	2022-10-04	2022-10-09	5	BLA	Northeast NS Correctional Facility	5
26	Alleged or Breached Rule	2022-10-05	2022-10-13	8	CAU	Northeast NS Correctional Facility	8
26	Alleged or Breached Rule	2022-10-05	2022-10-10	5	IND	Northeast NS Correctional Facility	5
26	Alleged or Breached Rule	2022-10-05	2022-10-11	6	CAU	Northeast NS Correctional Facility	6
26	Alleged or Breached Rule	2022-10-05	2022-10-13	8	CAU	Northeast NS Correctional Facility	8
26	Alleged or Breached Rule	2022-10-05	2022-10-10	5	CAU	Northeast NS Correctional Facility	5
26	Alleged or Breached Rule	2022-10-05	2022-10-09	4	IND	Northeast NS Correctional Facility	4
26	Alleged or Breached Rule	2022-10-05	2022-10-10	5	CAU	Northeast NS Correctional Facility	5
26	Alleged or Breached Rule	2022-10-06	2022-10-14	8	CAU	Northeast NS Correctional Facility	8
26	Alleged or Breached Rule	2022-10-06	2022-10-08	2	CAU	Northeast NS Correctional Facility	2
26	Alleged or Breached Rule	2022-10-06	2022-10-10	4	CAU	Northeast NS Correctional Facility	4
26	Alleged or Breached Rule	2022-10-07	2022-10-10	3	CAU	Northeast NS Correctional Facility	3
26	Alleged or Breached Rule	2022-10-07	2022-10-12	5	CAU	Northeast NS Correctional Facility	5
26	Alleged or Breached Rule	2022-10-07	2022-10-14	7	CAU	Northeast NS Correctional Facility	7
26	Alleged or Breached Rule	2022-10-09	2022-10-13	4	CAU	Northeast NS Correctional Facility	4
27	Alleged or Breached Rule	2022-10-11	2022-10-11	0	CAU	Northeast NS Correctional Facility	0
27	Alleged or Breached Rule	2022-10-12	2022-10-12	0	CAU	Northeast NS Correctional Facility	0
27	Alleged or Breached Rule	2022-10-12	2022-10-14	2	CAU	Northeast NS Correctional Facility	2
27	Alleged or Breached Rule	2022-10-12	2022-10-14	2	CAU	Northeast NS Correctional Facility	2
27	Alleged or Breached Rule	2022-10-13	2022-10-15	2	CAU	Northeast NS Correctional Facility	2
27	Alleged or Breached Rule	2022-10-13	2022-10-21	8	CAU	Northeast NS Correctional Facility	8
27	Alleged or Breached Rule	2022-10-13	2022-10-14	1	CAU	Northeast NS Correctional Facility	1
27	Alleged or Breached Rule	2022-10-13	2022-10-18	5	CAU	Northeast NS Correctional Facility	5
27	Alleged or Breached Rule	2022-10-13	2022-10-14	1	IND	Northeast NS Correctional Facility	1
27	Alleged or Breached Rule	2022-10-14	2022-10-17	3	UNK	Northeast NS Correctional Facility	3
27	Alleged or Breached Rule	2022-10-14	2022-10-17	3	CAU	Northeast NS Correctional Facility	3
27	Alleged or Breached Rule	2022-10-16	2022-10-21	5	BLA	Northeast NS Correctional Facility	5
27	Alleged or Breached Rule	2022-10-17	2022-10-26	9	CAU	Northeast NS Correctional Facility	9
27	Alleged or Breached Rule	2022-10-21	2022-10-23	2	CAU	Northeast NS Correctional Facility	2
27	Alleged or Breached Rule	2022-10-22	2022-10-25	3	IND	Northeast NS Correctional Facility	3
27	Alleged or Breached Rule	2022-10-23	2022-11-01	9	CAU	Northeast NS Correctional Facility	9
28	Alleged or Breached Rule	2022-10-23	2022-11-01	9	CAU	Northeast NS Correctional Facility	9
28	Alleged or Breached Rule	2022-10-24	2022-11-01	8	UNK	Northeast NS Correctional Facility	8
28	Alleged or Breached Rule	2022-10-25	2022-10-31	6	IND	Northeast NS Correctional Facility	6
28	Alleged or Breached Rule	2022-10-27	2022-10-30	3	CAU	Northeast NS Correctional Facility	3
28	Alleged or Breached Rule	2022-10-27	2022-10-30	3	CAU	Northeast NS Correctional Facility	3
28	Alleged or Breached Rule	2022-10-27	2022-11-03	7	CAU	Northeast NS Correctional Facility	7
28	Alleged or Breached Rule	2022-10-30	2022-11-02	3	CAU	Northeast NS Correctional Facility	3
28	Alleged or Breached Rule	2022-11-01	2022-11-02	1	CAU	Northeast NS Correctional Facility	1
28	Alleged or Breached Rule	2022-11-01	2022-11-03	2	CAU	Northeast NS Correctional Facility	2
28	Alleged or Breached Rule	2022-11-01	2022-11-09	8	CAU	Northeast NS Correctional Facility	8
28	Alleged or Breached Rule	2022-11-01	2022-11-03	2	CAU	Northeast NS Correctional Facility	2
28	Alleged or Breached Rule	2022-11-04	2022-11-07	3	CAU	Northeast NS Correctional Facility	3
28	Alleged or Breached Rule	2022-11-04	2022-11-05	1	CAU	Northeast NS Correctional Facility	1
28	Alleged or Breached Rule	2022-11-04	2022-11-04	0	IND	Northeast NS Correctional Facility	0
28	Alleged or Breached Rule	2022-11-04	2022-11-07	3	CAU	Northeast NS Correctional Facility	3
28	Alleged or Breached Rule	2022-11-04	2022-11-07	3	CAU	Northeast NS Correctional Facility	3
29	Alleged or Breached Rule	2022-11-04	2022-11-08	4	IND	Northeast NS Correctional Facility	4
29	Alleged or Breached Rule	2022-11-04	2022-11-07	3	CAU	Northeast NS Correctional Facility	3
29	Alleged or Breached Rule	2022-11-04	2022-11-07	3	CAU	Northeast NS Correctional Facility	3
29	Alleged or Breached Rule	2022-11-04	2022-11-08	4	ANS	Northeast NS Correctional Facility	4
29	Alleged or Breached Rule	2022-11-05	2022-11-08	3	CAU	Northeast NS Correctional Facility	3
29	Alleged or Breached Rule	2022-11-05	2022-11-05	0	OTH	Northeast NS Correctional Facility	0
29	Alleged or Breached Rule	2022-11-05	2022-11-09	4	CAU	Northeast NS Correctional Facility	4
29	Alleged or Breached Rule	2022-11-06	2022-11-08	2	OTH	Northeast NS Correctional Facility	2
29	Alleged or Breached Rule	2022-11-07	2022-11-12	5	CAU	Northeast NS Correctional Facility	5
29	Alleged or Breached Rule	2022-11-08	2022-11-11	3	CAU	Northeast NS Correctional Facility	3
29	Alleged or Breached Rule	2022-11-09	2022-11-10	1	CAU	Northeast NS Correctional Facility	1
29	Alleged or Breached Rule	2022-11-09	2022-11-11	2	CAU	Northeast NS Correctional Facility	2
29	Alleged or Breached Rule	2022-11-09	2022-11-11	2	IND	Northeast NS Correctional Facility	2
29	Alleged or Breached Rule	2022-11-09	2022-11-13	4	CAU	Northeast NS Correctional Facility	4
29	Alleged or Breached Rule	2022-11-10	2022-11-11	1	CAU	Northeast NS Correctional Facility	1
29	Alleged or Breached Rule	2022-11-10	2022-11-15	5	CAU	Northeast NS Correctional Facility	5
30	Alleged or Breached Rule	2022-11-12	2022-11-12	0	CAU	Northeast NS Correctional Facility	0
30	Alleged or Breached Rule	2022-11-14	2022-11-15	1	CAU	Northeast NS Correctional Facility	1
30	Alleged or Breached Rule	2022-11-14	2022-11-15	1	CAU	Northeast NS Correctional Facility	1
30	Alleged or Breached Rule	2022-11-14	2022-11-17	3	CAU	Northeast NS Correctional Facility	3
