Page	Confinement Reason	Entry	Exit	Duration	Ethnic Origin	Correctional Facility	Duration_calc
18	Alleged or Breached Rule	2021-05-19	2021-05-20	1	CAU	Central NS Correctional Facility	1
18	Alleged or Breached Rule	2021-05-20	2021-05-21	1	CAU	Central NS Correctional Facility	1
18	Alleged or Breached Rule	2021-05-21	2021-05-23	2	BLA	Central NS Correctional Facility	2
18	Alleged or Breached Rule	2021-05-21	2021-05-25	4	CAU	Central NS Correctional Facility	4
18	Alleged or Breached Rule	2021-05-21	2021-05-25	4	CAU	Central NS Correctional Facility	4
18	Alleged or Breached Rule	2021-05-22	2021-05-25	3	IND	Central NS Correctional Facility	3
18	Alleged or Breached Rule	2021-05-23	2021-05-26	3	BLA	Central NS Correctional Facility	3
18	Alleged or Breached Rule	2021-05-23	2021-05-26	3	BLA	Central NS Correctional Facility	3
18	Alleged or Breached Rule	2021-05-28	2021-06-01	4	CAU	Central NS Correctional Facility	4
18	Alleged or Breached Rule	2021-05-28	2021-06-01	4	CAU	Central NS Correctional Facility	4
18	Alleged or Breached Rule	2021-05-28	2021-06-01	4	BLA	Central NS Correctional Facility	4
18	Alleged or Breached Rule	2021-05-28	2021-06-02	5	IND	Central NS Correctional Facility	5
18	Alleged or Breached Rule	2021-05-28	2021-05-29	1	OTH	Central NS Correctional Facility	1
19	Alleged or Breached Rule	2021-05-28	2021-06-01	4	CAU	Central NS Correctional Facility	4
19	Alleged or Breached Rule	2021-05-28	2021-06-01	4	CAU	Central NS Correctional Facility	4
19	Alleged or Breached Rule	2021-05-28	2021-06-01	4	CAU	Central NS Correctional Facility	4
19	Alleged or Breached Rule	2021-05-29	2021-06-04	6	BLA	Central NS Correctional Facility	6
19	Alleged or Breached Rule	2021-05-29	2021-06-23	25	CAU	Central NS Correctional Facility	25
19	Alleged or Breached Rule	2021-05-30	2021-06-08	9	CAU	Central NS Correctional Facility	9
19	Alleged or Breached Rule	2021-05-31	2021-06-01	1	BLA	Central NS Correctional Facility	1
19	Alleged or Breached Rule	2021-06-01	2021-06-06	5	BLA	Central NS Correctional Facility	5
19	Alleged or Breached Rule	2021-06-02	2021-06-05	3	BLA	Central NS Correctional Facility	3
19	Alleged or Breached Rule	2021-06-02	2021-06-04	2	CAU	Central NS Correctional Facility	2
19	Alleged or Breached Rule	2021-06-03	2021-06-14	11	CAU	Central NS Correctional Facility	11
19	Alleged or Breached Rule	2021-06-04	2021-06-07	3	IND	Central NS Correctional Facility	3
19	Alleged or Breached Rule	2021-06-04	2021-06-10	6	BLA	Central NS Correctional Facility	6
19	Alleged or Breached Rule	2021-06-06	2021-06-09	3	CAU	Central NS Correctional Facility	3
19	Alleged or Breached Rule	2021-06-06	2021-06-08	2	BLA	Central NS Correctional Facility	2
19	Alleged or Breached Rule	2021-06-06	2021-06-08	2	CAU	Central NS Correctional Facility	2
20	Alleged or Breached Rule	2021-06-06	2021-06-09	3	CAU	Central NS Correctional Facility	3
20	Alleged or Breached Rule	2021-06-06	2021-06-08	2	BLA	Central NS Correctional Facility	2
20	Alleged or Breached Rule	2021-06-06	2021-06-08	2	CAU	Central NS Correctional Facility	2
20	Alleged or Breached Rule	2021-06-06	2021-06-08	2	CAU	Central NS Correctional Facility	2
20	Alleged or Breached Rule	2021-06-06	2021-06-08	2	CAU	Central NS Correctional Facility	2
20	Alleged or Breached Rule	2021-06-06	2021-06-08	2	CAU	Central NS Correctional Facility	2
20	Alleged or Breached Rule	2021-06-09	2021-06-09	0	CAU	Central NS Correctional Facility	0
20	Alleged or Breached Rule	2021-06-09	2021-06-09	0	CAU	Central NS Correctional Facility	0
20	Alleged or Breached Rule	2021-06-11	2021-06-13	2	CAU	Central NS Correctional Facility	2
20	Alleged or Breached Rule	2021-06-11	2021-06-13	2	ANS	Central NS Correctional Facility	2
20	Alleged or Breached Rule	2021-06-14	2021-06-15	1	CAU	Central NS Correctional Facility	1
20	Alleged or Breached Rule	2021-06-14	2021-06-15	1	BLA	Central NS Correctional Facility	1
20	Alleged or Breached Rule	2021-06-14	2021-06-16	2	CAU	Central NS Correctional Facility	2
20	Alleged or Breached Rule	2021-06-18	2021-06-21	3	BLA	Central NS Correctional Facility	3
20	Alleged or Breached Rule	2021-06-21	2021-06-28	7	CAU	Central NS Correctional Facility	7
20	Alleged or Breached Rule	2021-06-21	2021-06-22	1	ANS	Central NS Correctional Facility	1
21	Alleged or Breached Rule	2021-06-23	2021-07-07	14	BLA	Central NS Correctional Facility	14
21	Alleged or Breached Rule	2021-06-24	2021-06-25	1	CAU	Central NS Correctional Facility	1
21	Alleged or Breached Rule	2021-06-24	2021-06-25	1	CAU	Central NS Correctional Facility	1
21	Alleged or Breached Rule	2021-06-24	2021-06-25	1	CAU	Central NS Correctional Facility	1
21	Alleged or Breached Rule	2021-06-24	2021-06-25	1	IND	Central NS Correctional Facility	1
21	Alleged or Breached Rule	2021-06-24	2021-06-26	2	IND	Central NS Correctional Facility	2
21	Alleged or Breached Rule	2021-06-26	2021-07-01	5	CAU	Central NS Correctional Facility	5
21	Alleged or Breached Rule	2021-06-27	2021-07-01	4	CAU	Central NS Correctional Facility	4
21	Alleged or Breached Rule	2021-06-29	2021-07-02	3	CAU	Central NS Correctional Facility	3
21	Alleged or Breached Rule	2021-07-01	2021-07-08	7	CAU	Central NS Correctional Facility	7
21	Alleged or Breached Rule	2021-07-02	2021-07-07	5	CAU	Central NS Correctional Facility	5
21	Alleged or Breached Rule	2021-07-02	2021-07-04	2	CAU	Central NS Correctional Facility	2
21	Alleged or Breached Rule	2021-07-04	2021-07-05	1	CAU	Central NS Correctional Facility	1
21	Alleged or Breached Rule	2021-07-05	2021-07-06	1	CAU	Central NS Correctional Facility	1
21	Alleged or Breached Rule	2021-07-06	2021-07-07	1	CAU	Central NS Correctional Facility	1
21	Alleged or Breached Rule	2021-07-08	2021-07-13	5	ANS	Central NS Correctional Facility	5
22	Alleged or Breached Rule	2021-07-09	2021-07-11	2	CAU	Central NS Correctional Facility	2
22	Alleged or Breached Rule	2021-07-13	2021-07-20	7	IND	Central NS Correctional Facility	7
22	Alleged or Breached Rule	2021-07-13	2021-07-18	5	CAU	Central NS Correctional Facility	5
22	Alleged or Breached Rule	2021-07-15	2021-07-18	3	CAU	Central NS Correctional Facility	3
22	Alleged or Breached Rule	2021-07-15	2021-07-19	4	CAU	Central NS Correctional Facility	4
22	Alleged or Breached Rule	2021-07-15	2021-07-19	4	CAU	Central NS Correctional Facility	4
22	Alleged or Breached Rule	2021-07-16	2021-07-21	5	CAU	Central NS Correctional Facility	5
22	Alleged or Breached Rule	2021-07-19	2021-07-21	2	CAU	Central NS Correctional Facility	2
22	Alleged or Breached Rule	2021-07-19	2021-07-20	1	CAU	Central NS Correctional Facility	1
22	Alleged or Breached Rule	2021-07-20	2021-07-21	1	BLA	Central NS Correctional Facility	1
22	Alleged or Breached Rule	2021-07-20	2021-07-21	1	CAU	Central NS Correctional Facility	1
22	Alleged or Breached Rule	2021-07-20	2021-07-27	7	BLA	Central NS Correctional Facility	7
22	Alleged or Breached Rule	2021-07-21	2021-07-22	1	BLA	Central NS Correctional Facility	1
22	Alleged or Breached Rule	2021-07-21	2021-07-27	6	CAU	Central NS Correctional Facility	6
22	Alleged or Breached Rule	2021-07-24	2021-07-26	2	CAU	Central NS Correctional Facility	2
22	Alleged or Breached Rule	2021-07-28	2021-07-29	1	BLA	Central NS Correctional Facility	1
23	Alleged or Breached Rule	2021-07-29	2021-08-10	12	BLA	Central NS Correctional Facility	12
23	Alleged or Breached Rule	2021-07-29	2021-08-01	3	BLA	Central NS Correctional Facility	3
23	Alleged or Breached Rule	2021-07-29	2021-10-15	78	IND	Central NS Correctional Facility	78
23	Alleged or Breached Rule	2021-07-29	2021-07-30	1	BLA	Central NS Correctional Facility	1
23	Alleged or Breached Rule	2021-07-30	2021-08-01	2	CAU	Central NS Correctional Facility	2
23	Alleged or Breached Rule	2021-07-31	2021-08-02	2	BLA	Central NS Correctional Facility	2
23	Alleged or Breached Rule	2021-08-02	2021-08-04	2	CAU	Central NS Correctional Facility	2
23	Alleged or Breached Rule	2021-08-02	2021-08-05	3	BLA	Central NS Correctional Facility	3
23	Alleged or Breached Rule	2021-08-02	2021-08-04	2	BLA	Central NS Correctional Facility	2
23	Alleged or Breached Rule	2021-08-04	2021-08-07	3	ANS	Central NS Correctional Facility	3
23	Alleged or Breached Rule	2021-08-05	2021-08-10	5	CAU	Central NS Correctional Facility	5
23	Alleged or Breached Rule	2021-08-06	2021-08-08	2	CAU	Central NS Correctional Facility	2
23	Alleged or Breached Rule	2021-08-06	2021-08-20	14	CAU	Central NS Correctional Facility	14
23	Alleged or Breached Rule	2021-08-07	2021-08-08	1	CAU	Central NS Correctional Facility	1
23	Alleged or Breached Rule	2021-08-09	2021-08-10	1	CAU	Central NS Correctional Facility	1
23	Alleged or Breached Rule	2021-08-09	2021-08-10	1	CAU	Central NS Correctional Facility	1
24	Alleged or Breached Rule	2021-08-09	2021-08-11	2	CAU	Central NS Correctional Facility	2
24	Alleged or Breached Rule	2021-08-09	2021-08-10	1	CAU	Central NS Correctional Facility	1
24	Alleged or Breached Rule	2021-08-09	2021-08-10	1	CAU	Central NS Correctional Facility	1
24	Alleged or Breached Rule	2021-08-10	2021-08-11	1	CAU	Central NS Correctional Facility	1
24	Alleged or Breached Rule	2021-08-10	2021-08-11	1	CAU	Central NS Correctional Facility	1
24	Alleged or Breached Rule	2021-08-10	2021-08-11	1	CAU	Central NS Correctional Facility	1
24	Alleged or Breached Rule	2021-08-16	2021-08-18	2	CAU	Central NS Correctional Facility	2
24	Alleged or Breached Rule	2021-08-17	2021-08-19	2	BLA	Central NS Correctional Facility	2
24	Alleged or Breached Rule	2021-08-18	2021-08-21	3	CAU	Central NS Correctional Facility	3
24	Alleged or Breached Rule	2021-08-18	2021-08-23	5	CAU	Central NS Correctional Facility	5
24	Alleged or Breached Rule	2021-08-19	2021-08-21	2	CAU	Central NS Correctional Facility	2
24	Alleged or Breached Rule	2021-08-20	2021-08-20	0	CAU	Central NS Correctional Facility	0
24	Alleged or Breached Rule	2021-08-20	2021-08-20	0	CAU	Central NS Correctional Facility	0
24	Alleged or Breached Rule	2021-08-23	2021-08-24	1	CAU	Central NS Correctional Facility	1
24	Alleged or Breached Rule	2021-08-24	2021-08-25	1	BLA	Central NS Correctional Facility	1
24	Alleged or Breached Rule	2021-08-25	2021-08-26	1	CAU	Central NS Correctional Facility	1
25	Alleged or Breached Rule	2021-08-26	2021-08-28	2	CAU	Central NS Correctional Facility	2
25	Alleged or Breached Rule	2021-08-27	2021-09-01	5	CAU	Central NS Correctional Facility	5
25	Alleged or Breached Rule	2021-08-30	2021-09-02	3	IND	Central NS Correctional Facility	3
25	Alleged or Breached Rule	2021-08-31	2021-09-02	2	CAU	Central NS Correctional Facility	2
25	Alleged or Breached Rule	2021-09-01	2021-09-02	1	BLA	Central NS Correctional Facility	1
25	Alleged or Breached Rule	2021-09-01	2021-09-09	8	CAU	Central NS Correctional Facility	8
25	Alleged or Breached Rule	2021-09-02	2021-09-03	1	BLA	Central NS Correctional Facility	1
25	Alleged or Breached Rule	2021-09-03	2021-09-04	1	BLA	Central NS Correctional Facility	1
25	Alleged or Breached Rule	2021-09-04	2021-09-09	5	BLA	Central NS Correctional Facility	5
25	Alleged or Breached Rule	2021-09-04	2021-09-05	1	CAU	Central NS Correctional Facility	1
25	Alleged or Breached Rule	2021-09-05	2021-09-10	5	CAU	Central NS Correctional Facility	5
25	Alleged or Breached Rule	2021-09-05	2021-09-07	2	BLA	Central NS Correctional Facility	2
25	Alleged or Breached Rule	2021-09-05	2021-09-07	2	OTH	Central NS Correctional Facility	2
25	Alleged or Breached Rule	2021-09-06	2021-09-07	1	CAU	Central NS Correctional Facility	1
25	Alleged or Breached Rule	2021-09-08	2021-09-09	1	BLA	Central NS Correctional Facility	1
25	Alleged or Breached Rule	2021-09-08	2021-09-09	1	CAU	Central NS Correctional Facility	1
26	Alleged or Breached Rule	2021-09-08	2021-09-10	2	CAU	Central NS Correctional Facility	2
26	Alleged or Breached Rule	2021-09-10	2021-09-14	4	CAU	Central NS Correctional Facility	4
26	Alleged or Breached Rule	2021-09-10	2021-09-21	11	CAU	Central NS Correctional Facility	11
26	Alleged or Breached Rule	2021-09-13	2021-09-17	4	CAU	Central NS Correctional Facility	4
26	Alleged or Breached Rule	2021-09-13	2021-09-15	2	CAU	Central NS Correctional Facility	2
26	Alleged or Breached Rule	2021-09-14	2021-09-21	7	ANS	Central NS Correctional Facility	7
26	Alleged or Breached Rule	2021-09-14	2021-09-19	5	CAU	Central NS Correctional Facility	5
26	Alleged or Breached Rule	2021-09-14	2021-09-17	3	OTH	Central NS Correctional Facility	3
26	Alleged or Breached Rule	2021-09-14	2021-09-17	3	BLA	Central NS Correctional Facility	3
26	Alleged or Breached Rule	2021-09-16	2021-09-18	2	CAU	Central NS Correctional Facility	2
26	Alleged or Breached Rule	2021-09-17	2021-09-18	1	CAU	Central NS Correctional Facility	1
26	Alleged or Breached Rule	2021-09-17	2021-09-19	2	ANS	Central NS Correctional Facility	2
26	Alleged or Breached Rule	2021-09-18	2021-09-20	2	CAU	Central NS Correctional Facility	2
26	Alleged or Breached Rule	2021-09-18	2021-09-21	3	BLA	Central NS Correctional Facility	3
26	Alleged or Breached Rule	2021-09-18	2021-09-23	5	BLA	Central NS Correctional Facility	5
26	Alleged or Breached Rule	2021-09-20	2021-10-01	11	CAU	Central NS Correctional Facility	11
27	Alleged or Breached Rule	2021-09-21	2021-09-22	1	CAU	Central NS Correctional Facility	1
27	Alleged or Breached Rule	2021-09-21	2021-09-23	2	CAU	Central NS Correctional Facility	2
27	Alleged or Breached Rule	2021-09-21	2021-09-23	2	CAU	Central NS Correctional Facility	2
27	Alleged or Breached Rule	2021-09-23	2021-09-25	2	IND	Central NS Correctional Facility	2
27	Alleged or Breached Rule	2021-09-23	2021-09-28	5	CAU	Central NS Correctional Facility	5
27	Alleged or Breached Rule	2021-09-27	2021-09-29	2	IND	Central NS Correctional Facility	2
27	Alleged or Breached Rule	2021-09-28	2021-09-30	2	CAU	Central NS Correctional Facility	2
27	Alleged or Breached Rule	2021-09-29	2021-09-30	1	CAU	Central NS Correctional Facility	1
27	Alleged or Breached Rule	2021-09-29	2021-10-07	8	CAU	Central NS Correctional Facility	8
27	Alleged or Breached Rule	2021-09-29	2021-10-04	5	CAU	Central NS Correctional Facility	5
27	Alleged or Breached Rule	2021-09-30	2021-10-02	2	BLA	Central NS Correctional Facility	2
27	Alleged or Breached Rule	2021-10-02	2021-10-05	3	CAU	Central NS Correctional Facility	3
27	Alleged or Breached Rule	2021-10-02	2021-10-05	3	CAU	Central NS Correctional Facility	3
27	Alleged or Breached Rule	2021-10-04	2021-10-06	2	ANS	Central NS Correctional Facility	2
27	Alleged or Breached Rule	2021-10-04	2021-10-08	4	BLA	Central NS Correctional Facility	4
27	Alleged or Breached Rule	2021-10-04	2021-10-09	5	BLA	Central NS Correctional Facility	5
28	Alleged or Breached Rule	2021-10-05	2021-10-06	1	CAU	Central NS Correctional Facility	1
28	Alleged or Breached Rule	2021-10-07	2021-10-14	7	CAU	Central NS Correctional Facility	7
28	Alleged or Breached Rule	2021-10-07	2021-10-09	2	CAU	Central NS Correctional Facility	2
28	Alleged or Breached Rule	2021-10-10	2021-10-10	0	BLA	Central NS Correctional Facility	0
28	Alleged or Breached Rule	2021-10-12	2021-10-15	3	CAU	Central NS Correctional Facility	3
28	Alleged or Breached Rule	2021-10-12	2021-10-12	0	CAU	Central NS Correctional Facility	0
28	Alleged or Breached Rule	2021-10-12	2021-10-13	1	BLA	Central NS Correctional Facility	1
28	Alleged or Breached Rule	2021-10-12	2021-10-21	9	CAU	Central NS Correctional Facility	9
28	Alleged or Breached Rule	2021-10-12	2021-10-15	3	IND	Central NS Correctional Facility	3
28	Alleged or Breached Rule	2021-10-13	2021-10-14	1	CAU	Central NS Correctional Facility	1
28	Alleged or Breached Rule	2021-10-13	2021-10-13	0	CAU	Central NS Correctional Facility	0
28	Alleged or Breached Rule	2021-10-14	2021-10-14	0	IND	Central NS Correctional Facility	0
28	Alleged or Breached Rule	2021-10-14	2021-10-14	0	CAU	Central NS Correctional Facility	0
28	Alleged or Breached Rule	2021-10-14	2021-10-15	1	CAU	Central NS Correctional Facility	1
28	Alleged or Breached Rule	2021-10-15	2021-10-25	10	CAU	Central NS Correctional Facility	10
28	Alleged or Breached Rule	2021-10-15	2021-10-24	9	IND	Central NS Correctional Facility	9
29	Alleged or Breached Rule	2021-10-16	2021-10-19	3	CAU	Central NS Correctional Facility	3
29	Alleged or Breached Rule	2021-10-16	2021-10-16	0	IND	Central NS Correctional Facility	0
29	Alleged or Breached Rule	2021-10-16	2021-10-18	2	CAU	Central NS Correctional Facility	2
29	Alleged or Breached Rule	2021-10-16	2021-10-20	4	CAU	Central NS Correctional Facility	4
29	Alleged or Breached Rule	2021-10-16	2021-10-18	2	CAU	Central NS Correctional Facility	2
29	Alleged or Breached Rule	2021-10-19	2021-10-28	9	IND	Central NS Correctional Facility	9
29	Alleged or Breached Rule	2021-10-22	2021-10-25	3	BLA	Central NS Correctional Facility	3
29	Alleged or Breached Rule	2021-10-22	2021-10-25	3	BLA	Central NS Correctional Facility	3
29	Alleged or Breached Rule	2021-10-22	2021-10-25	3	CAU	Central NS Correctional Facility	3
29	Alleged or Breached Rule	2021-10-22	2021-10-25	3	BLA	Central NS Correctional Facility	3
29	Alleged or Breached Rule	2021-10-22	2021-10-25	3	ANS	Central NS Correctional Facility	3
29	Alleged or Breached Rule	2021-10-22	2021-10-25	3	CAU	Central NS Correctional Facility	3
29	Alleged or Breached Rule	2021-10-22	2021-10-25	3	CAU	Central NS Correctional Facility	3
29	Alleged or Breached Rule	2021-10-22	2021-10-25	3	OTH	Central NS Correctional Facility	3
29	Alleged or Breached Rule	2021-10-22	2021-10-25	3	BLA	Central NS Correctional Facility	3
29	Alleged or Breached Rule	2021-10-22	2021-10-25	3	IND	Central NS Correctional Facility	3
30	Alleged or Breached Rule	2021-10-23	2021-10-26	3	ASIA	Central NS Correctional Facility	3
30	Alleged or Breached Rule	2021-10-23	2021-10-25	2	BLA	Central NS Correctional Facility	2
30	Alleged or Breached Rule	2021-10-23	2021-10-25	2	CAU	Central NS Correctional Facility	2
30	Alleged or Breached Rule	2021-10-25	2021-10-27	2	BLA	Central NS Correctional Facility	2
30	Alleged or Breached Rule	2021-10-25	2021-10-25	0	BLA	Central NS Correctional Facility	0
30	Alleged or Breached Rule	2021-10-25	2021-11-04	10	CAU	Central NS Correctional Facility	10
30	Alleged or Breached Rule	2021-10-28	2021-10-29	1	IND	Central NS Correctional Facility	1
30	Alleged or Breached Rule	2021-10-29	2021-10-31	2	BLA	Central NS Correctional Facility	2
30	Alleged or Breached Rule	2021-10-29	2021-11-01	3	CAU	Central NS Correctional Facility	3
30	Alleged or Breached Rule	2021-10-30	2021-11-01	2	IND	Central NS Correctional Facility	2
30	Alleged or Breached Rule	2021-11-01	2021-11-05	4	CAU	Central NS Correctional Facility	4
30	Alleged or Breached Rule	2021-11-02	2021-11-04	2	CAU	Central NS Correctional Facility	2
30	Alleged or Breached Rule	2021-11-03	2021-11-05	2	CAU	Central NS Correctional Facility	2
30	Alleged or Breached Rule	2021-11-05	2021-11-08	3	CAU	Central NS Correctional Facility	3
30	Alleged or Breached Rule	2021-11-05	2021-11-10	5	CAU	Central NS Correctional Facility	5
